FieldID,SoilMoisture,SoilTemperature,AirTemperature,Humidity,pH,WaterUsage,CropType,IrrigationSystemID,ReadingTimestamp,SolarRadiation,WindSpeed
9297,54.99982448,40.79314542,52.47259518,76.9868355,6.646632132,1028.850272,Soybean,706,2024-01-23 08:00:00,604.6793025,10.01789297
9298,44.64718058,35.42024982,49.74694026,60.58376116,7.442291928,804.2764265,Corn,161,2024-01-23 09:00:00,539.6932187,12.11009048
9299,26.73961582,26.13816799,35.33624794,48.48572844,5.14617078,575.4749654,Corn,677,2024-01-23 10:00:00,415.7398176,11.08567505
9300,74.29760945,44.14096833,58.25806789,55.82164857,7.838872152,1134.240378,Soybean,360,2024-01-23 11:00:00,634.6710958,13.83515312
9301,28.47780145,23.1102679,29.97188666,52.74883639,5.372521595,675.6889043,Soybean,181,2024-01-23 12:00:00,330.2829576,7.720940015
9302,28.34899696,31.58621239,45.48491733,63.38197769,6.046841969,676.442335,Other,639,2024-01-23 13:00:00,498.6632303,11.05607988
9303,10.86198604,13.96140541,19.3955788,38.37751628,6.27915369,337.5946335,Corn,633,2024-01-23 14:00:00,242.1295286,11.88751492
9304,78.75983801,50.94976338,64.66478468,69.90448145,5.042236019,1341.108788,Soybean,722,2024-01-23 15:00:00,711.7375194,10.97138661
9305,31.98057148,26.11155404,32.53356481,60.92436636,6.02260361,669.4661361,Soybean,249,2024-01-23 16:00:00,410.7850901,11.68080141
9306,30.05347526,24.41467904,33.82328283,40.81952555,5.646612591,607.6954321,Other,488,2024-01-23 17:00:00,408.5978277,11.21682165
9307,60.46087007,38.00057494,50.56870402,56.7509058,5.088973331,1040.485667,Corn,718,2024-01-23 18:00:00,563.2550221,8.093947611
9308,55.46195372,41.0766248,54.49332731,53.94459772,6.037042048,895.2575516,Other,509,2024-01-23 19:00:00,632.4700905,8.026284116
9309,60.76997562,44.63625148,59.19784395,76.42424884,7.216815022,1084.166414,Other,140,2024-01-23 20:00:00,634.5350117,7.50394746
9310,46.2537107,34.93554615,48.26903709,55.98145733,5.363124315,815.6343854,Soybean,687,2024-01-23 21:00:00,554.2424009,10.41146336
9311,38.14830151,28.43874605,40.47321023,48.16566309,5.313061994,712.6448308,Soybean,264,2024-01-23 22:00:00,458.5851801,9.022558936
9312,77.25289808,54.34557617,69.6219914,77.63638199,7.692265844,1279.230031,Wheat,890,2024-01-23 23:00:00,743.1699578,11.95301253
9313,54.41625082,36.85666202,48.98670004,50.23091553,6.983767959,982.4060704,Corn,432,2024-01-24 00:00:00,510.919158,7.019732976
9314,61.72702705,42.9054347,55.13870703,61.26424002,6.531604449,996.8746016,Soybean,399,2024-01-24 01:00:00,618.0542991,11.43709976
9315,74.38229601,49.7384206,67.58314791,77.85736825,5.254053436,1212.750827,Other,329,2024-01-24 02:00:00,734.2694959,12.59566915
9316,18.68216283,23.61574335,36.575645,53.60197749,5.527885165,600.746862,Other,370,2024-01-24 03:00:00,415.0735948,9.725056251
9317,69.47279761,41.76999889,53.42152278,73.71576468,7.037151935,1204.917107,Soybean,267,2024-01-24 04:00:00,574.5983105,12.669902
9318,15.3808835,10.01174941,16.26545653,46.36707042,6.628715295,482.9571899,Wheat,912,2024-01-24 05:00:00,208.9624573,9.610202479
9319,44.91174582,33.68102127,44.40831965,52.73286146,5.338036508,850.867941,Soybean,485,2024-01-24 06:00:00,472.9515415,8.034592668
9320,65.45144193,34.130359,45.04911755,38.85568543,6.904101398,871.5111445,Corn,640,2024-01-24 07:00:00,502.7182207,7.698971528
9321,72.8165388,51.48335954,66.13413001,61.75267563,5.820257952,1178.110518,Soybean,435,2024-01-24 08:00:00,763.8569325,9.381101213
9322,24.40156989,24.93443243,34.08264864,54.71309721,5.459503196,568.8363514,Wheat,553,2024-01-24 09:00:00,385.5204916,9.64494085
9323,18.9051588,18.66585051,26.88789447,35.60098719,6.616734329,451.3651883,Wheat,331,2024-01-24 10:00:00,335.0191873,7.832099505
9324,16.59146441,11.43263884,16.88327942,31.42788229,6.24596104,436.6812107,Wheat,973,2024-01-24 11:00:00,209.8142598,7.557425788
9325,23.0178533,21.40219565,30.31324263,41.04462197,5.512374453,557.8186501,Soybean,328,2024-01-24 12:00:00,326.2902414,12.73200402
9326,66.38557467,45.10969109,58.86012299,67.34606889,7.374241176,1116.873326,Wheat,391,2024-01-24 13:00:00,646.6161592,13.25359136
9327,34.18920209,28.4771079,42.57695515,62.59028353,5.289340405,768.7537485,Other,911,2024-01-24 14:00:00,519.0077804,10.4022902
9328,74.83719201,44.30344691,58.12602138,65.21695303,5.77603854,1217.722952,Other,285,2024-01-24 15:00:00,644.9855706,9.709402301
9329,14.81747153,21.75855433,29.97743826,39.3971961,7.192359467,439.8756764,Other,103,2024-01-24 16:00:00,336.7395399,10.05910929
9330,51.99182587,31.75021431,41.90848487,56.40755281,5.383066263,902.0180281,Soybean,530,2024-01-24 17:00:00,438.4407399,12.58918192
9331,76.03457346,42.27999521,53.68478767,66.36656677,6.656862232,1025.640433,Soybean,686,2024-01-24 18:00:00,559.6299167,13.01456813
9332,43.79001246,37.02845739,47.82353859,57.27314883,5.741100306,835.5651301,Other,988,2024-01-24 19:00:00,526.1354227,7.983294041
9333,66.05317674,32.16122254,42.39240389,40.11426635,6.31627223,943.7434239,Soybean,479,2024-01-24 20:00:00,474.2546156,8.893612555
9334,26.2643869,27.26815204,31.22019235,44.43637205,6.526559466,613.2443792,Wheat,345,2024-01-24 21:00:00,354.1485565,10.62562443
9335,69.00534482,41.66535466,54.43674346,76.07633345,7.968279362,1111.344394,Soybean,589,2024-01-24 22:00:00,604.7235144,13.34324797
9336,56.64041032,35.95260629,48.4192277,72.19266569,7.163501289,996.0324968,Wheat,659,2024-01-24 23:00:00,524.8467345,11.98327258
9337,70.29114075,37.59505463,48.97059107,70.39814584,5.329745322,1230.11446,Other,780,2024-01-25 00:00:00,544.2576289,16.01530861
9338,68.8423339,51.20449123,65.07191582,84.23287999,5.580232509,1265.656597,Other,678,2024-01-25 01:00:00,682.4705061,15.05724934
9339,25.89733927,28.14761827,39.11704074,27.80513364,7.309847332,484.7746885,Corn,748,2024-01-25 02:00:00,443.1821352,8.499742679
9340,27.30002284,27.55410028,37.3528883,29.20619102,7.046979642,556.3202631,Other,403,2024-01-25 03:00:00,433.7092088,6.898543341
9341,39.61640931,29.99513934,41.89177015,52.66160345,5.460162367,788.3498738,Soybean,358,2024-01-25 04:00:00,484.0882874,9.485552367
9342,56.2763535,43.96616988,54.77959894,64.94711652,7.920729732,1027.383892,Wheat,685,2024-01-25 05:00:00,576.1980555,9.493211185
9343,52.75461547,38.66256878,51.01594843,64.76998329,7.893280947,996.5431602,Soybean,538,2024-01-25 06:00:00,568.4361238,10.81555962
9344,50.56082464,39.24162526,53.93649053,63.99826418,6.229882858,890.6055773,Other,587,2024-01-25 07:00:00,581.4963024,11.62877899
9345,52.10996243,27.28486393,33.36193257,39.17964026,6.408069895,788.8123023,Soybean,363,2024-01-25 08:00:00,347.7206336,8.060237997
9346,46.79783437,40.8068605,51.62632002,51.3318446,7.855366985,891.6352907,Other,506,2024-01-25 09:00:00,566.9347948,10.60291787
9347,34.94940355,30.64938357,41.98380746,62.88986632,7.743854828,812.7081169,Corn,836,2024-01-25 10:00:00,473.1337399,14.69555987
9348,67.29279846,39.38972601,51.34138491,72.28766338,7.776861016,1142.489362,Other,590,2024-01-25 11:00:00,572.2725688,13.15035243
9349,28.5987472,19.07166774,25.75024914,36.39941624,6.866251444,608.7415285,Other,455,2024-01-25 12:00:00,288.0166369,10.3826617
9350,50.64838841,39.26596662,49.45662824,63.40947204,5.386064023,936.1593032,Wheat,202,2024-01-25 13:00:00,544.1649044,11.73372004
9351,37.8565891,16.42886611,27.79432187,42.68730265,7.244186801,705.6425376,Wheat,968,2024-01-25 14:00:00,337.989161,7.67145808
9352,51.5506229,31.75851669,42.57412175,43.99994716,5.869326452,809.6002023,Other,362,2024-01-25 15:00:00,470.2511873,10.1420321
9353,30.87655129,20.06840199,26.59459682,30.10145366,7.245525011,505.2165669,Corn,117,2024-01-25 16:00:00,317.3053695,12.4813852
9354,35.09182307,21.818537,29.4905689,44.45069329,7.232352276,683.2093165,Corn,690,2024-01-25 17:00:00,318.1356784,9.198389398
9355,14.4886593,15.91523072,24.96766073,48.82923829,7.225174815,491.964001,Wheat,738,2024-01-25 18:00:00,271.9673622,8.351977853
9356,24.21778246,28.70614938,38.75865788,52.10967938,7.864450937,635.6054377,Wheat,970,2024-01-25 19:00:00,463.8037038,8.45978521
9357,24.23544089,16.75402239,26.71608397,46.07182666,7.862508843,484.4978601,Soybean,601,2024-01-25 20:00:00,315.5332592,7.00217686
9358,24.26352687,18.21200198,25.37250991,21.17502618,7.669850563,417.9300342,Soybean,795,2024-01-25 21:00:00,304.2779176,6.918006136
9359,18.96381367,22.73405043,32.91324843,37.76627808,5.680107189,523.5305472,Corn,883,2024-01-25 22:00:00,410.1991234,9.885287636
9360,40.29068487,30.84014231,42.52329901,52.69167101,5.103310547,784.8632616,Wheat,457,2024-01-25 23:00:00,465.8042622,9.31450292
9361,28.70729028,23.82949371,34.71652178,55.53442544,7.54129587,661.87391,Soybean,267,2024-01-26 00:00:00,379.2871704,11.57053569
9362,13.96089984,16.44573778,23.31062147,46.4070649,5.845694527,370.7718952,Other,680,2024-01-26 01:00:00,254.7116203,13.40053208
9363,11.99199644,18.61251547,24.49967498,40.70910888,7.254551497,438.9693005,Soybean,360,2024-01-26 02:00:00,307.1507054,9.052893791
9364,60.36224711,38.41092757,50.64779613,56.73915141,5.981382295,1057.275212,Other,830,2024-01-26 03:00:00,582.7617187,10.33805312
9365,56.57283806,35.11603286,48.52714151,61.31437178,5.792446122,891.7247795,Other,770,2024-01-26 04:00:00,518.3152402,10.29119813
9366,32.0388149,27.76771648,38.38057101,56.09072793,6.787412726,715.9692083,Corn,142,2024-01-26 05:00:00,427.2113403,11.38217363
9367,27.46958546,20.90310957,28.10331426,47.22513278,6.552998862,680.7096349,Other,413,2024-01-26 06:00:00,327.3741434,10.16630643
9368,61.72258068,41.78331322,55.3096586,48.2628394,5.670519122,985.1259189,Wheat,959,2024-01-26 07:00:00,622.8108544,11.60504556
9369,28.44470211,23.65580149,31.7311711,49.8985499,5.029748853,647.5241595,Corn,642,2024-01-26 08:00:00,421.8484593,12.43918535
9370,77.12758146,47.38118724,58.56047425,53.2919004,5.948059845,1179.713483,Other,299,2024-01-26 09:00:00,602.4845122,14.19898802
9371,15.41550025,20.89020174,27.27539559,46.15399325,6.343298751,438.2013349,Soybean,290,2024-01-26 10:00:00,299.9532254,11.05643653
9372,31.07186232,22.39052358,33.9618932,52.77754077,7.018163464,660.8915437,Soybean,352,2024-01-26 11:00:00,371.3767316,10.59147345
9373,77.34053739,43.8825931,60.70729056,70.21797972,7.97440107,1268.50854,Wheat,748,2024-01-26 12:00:00,652.9412054,13.27575738
9374,49.56352982,39.74249257,55.52476138,67.48575,6.545491047,828.0641592,Other,565,2024-01-26 13:00:00,599.7253952,14.30205736
9375,10.10085443,17.17158038,29.92302624,27.01941736,7.646697253,260.2572457,Corn,751,2024-01-26 14:00:00,362.1441691,7.119718818
9376,13.02690901,17.81935873,26.42157342,41.11948966,6.760354218,453.1561429,Soybean,250,2024-01-26 15:00:00,326.471262,9.860096111
9377,27.38719122,12.85039475,24.00389256,36.93357358,7.033713759,591.8350772,Corn,839,2024-01-26 16:00:00,264.1684493,7.839995051
9378,54.79891116,39.62574782,58.33824167,52.28445073,7.262139398,938.5940946,Other,401,2024-01-26 17:00:00,657.7574994,11.13099414
9379,21.19726975,24.80278449,29.7975395,57.69091018,6.487214791,555.2152304,Other,543,2024-01-26 18:00:00,354.2530082,12.40521676
9380,15.58917647,19.90783717,32.21796538,49.90082948,6.8623439,509.3241343,Wheat,439,2024-01-26 19:00:00,409.3042757,8.406684122
9381,26.90351017,26.59789291,37.34184359,64.68741917,5.251073737,688.8263816,Wheat,522,2024-01-26 20:00:00,404.5788756,9.604228342
9382,15.46459598,19.53022756,32.79371423,45.80005408,5.429430037,497.4115808,Corn,454,2024-01-26 21:00:00,383.4971057,9.890640707
9383,41.17959317,27.3665586,40.22862573,68.20061515,5.519858103,845.9553051,Other,807,2024-01-26 22:00:00,460.7212523,13.78983906
9384,43.80951623,35.39932279,49.87100215,61.97404703,7.275921573,823.7311406,Other,288,2024-01-26 23:00:00,603.2816154,14.3020917
9385,19.73882366,19.38493729,28.64497415,40.71903797,7.973717048,540.7786261,Soybean,724,2024-01-27 00:00:00,353.617517,6.455689434
9386,23.22187797,24.67665327,31.91412141,36.25884194,6.759212106,392.4795108,Soybean,128,2024-01-27 01:00:00,346.1049209,8.99928657
9387,24.33692721,19.22554779,28.28028901,54.22882082,7.710953542,676.9781162,Other,525,2024-01-27 02:00:00,348.8643123,10.53292592
9388,11.42502877,20.16409356,30.50826461,35.98833148,7.272679146,312.4638404,Corn,127,2024-01-27 03:00:00,350.0711617,8.445946579
9389,22.56213332,30.14062946,38.08237637,56.76969822,5.862105243,527.5716409,Wheat,879,2024-01-27 04:00:00,426.01107,16.1330124
9390,53.78645409,33.80292443,43.70844954,54.92944754,6.163618733,907.6494609,Wheat,768,2024-01-27 05:00:00,471.3479802,8.941544345
9391,38.47399096,25.82233258,33.73810365,41.11478569,6.845404795,721.1270871,Other,725,2024-01-27 06:00:00,382.6058706,10.15071721
9392,62.24750051,28.45044632,38.13234838,30.71764218,6.160029287,853.7208199,Soybean,556,2024-01-27 07:00:00,406.6996924,4.527775594
9393,38.74359692,31.7829291,42.13739532,34.7404057,5.00289968,685.0886983,Wheat,221,2024-01-27 08:00:00,509.766787,10.17472165
9394,69.45710477,50.14580786,62.02812541,80.18668182,5.601693368,1114.424834,Corn,994,2024-01-27 09:00:00,655.8790927,8.795201534
9395,42.16065711,37.85032734,48.77663744,61.35930224,6.820460622,773.180743,Soybean,450,2024-01-27 10:00:00,513.3332539,9.169452733
9396,25.25030938,23.04235641,34.7931112,46.89712357,7.466456072,575.0232632,Soybean,117,2024-01-27 11:00:00,386.8346905,9.194342511
9397,68.78763773,50.54688065,68.72719683,65.69684012,7.186010337,1052.193909,Wheat,248,2024-01-27 12:00:00,704.2792765,12.81018466
9398,50.1490928,34.44565572,47.87743449,54.95299979,6.134962748,953.8016878,Other,905,2024-01-27 13:00:00,509.9255738,8.848153103
9399,53.83428448,37.49333877,51.09555927,64.91748809,7.703254886,967.1013206,Other,120,2024-01-27 14:00:00,561.1254544,9.732653448
9400,44.6796598,27.75855439,34.10252461,60.20224368,7.563190573,845.2868435,Corn,835,2024-01-27 15:00:00,372.6021277,10.7613436
9401,78.89226781,49.31266697,64.96336532,103.0782693,5.606314221,1422.706808,Wheat,645,2024-01-27 16:00:00,715.8007462,14.05447344
9402,71.38540902,46.15593556,61.895628,57.479328,7.188857881,1180.768468,Soybean,713,2024-01-27 17:00:00,685.3506337,13.77764105
9403,29.79254997,15.44545409,22.40497045,26.26950332,6.901145224,526.0430489,Soybean,139,2024-01-27 18:00:00,316.4226482,6.089141905
9404,57.16739162,30.38612328,41.37298722,54.51580011,6.258537725,816.6817389,Wheat,750,2024-01-27 19:00:00,424.5096323,10.54892868
9405,74.75605599,50.92499314,66.50599889,80.68834754,7.06428185,1391.277192,Other,459,2024-01-27 20:00:00,687.9660717,11.74641046
9406,11.87441158,19.6217264,28.64093986,43.48215801,6.828575877,474.5295906,Wheat,243,2024-01-27 21:00:00,338.7651004,8.62409359
9407,55.09353551,39.26277614,51.73426979,71.89558043,7.057661035,980.9642631,Corn,910,2024-01-27 22:00:00,602.8685257,10.27640502
9408,15.34547462,23.07617747,33.45161587,47.97566337,7.658783505,522.3152254,Corn,964,2024-01-27 23:00:00,373.5340984,7.834398115
9409,24.38307405,18.91173309,30.06126696,61.79458639,6.735165892,615.6273206,Corn,797,2024-01-28 00:00:00,346.4407696,11.32815861
9410,41.21748449,25.87901452,35.37357858,68.22549912,6.89510069,925.7807611,Corn,548,2024-01-28 01:00:00,409.2138158,10.96861494
9411,42.44427671,38.26046262,45.79053306,68.37176942,6.284483805,922.3876378,Soybean,338,2024-01-28 02:00:00,504.0765638,11.88255219
9412,67.19840447,33.72603478,46.41343814,69.2591041,6.970097206,1085.45705,Other,410,2024-01-28 03:00:00,501.6538116,10.60874573
9413,56.75598325,33.80153058,45.26560473,51.26191547,6.572756936,936.5707057,Wheat,307,2024-01-28 04:00:00,488.2411799,12.97452768
9414,33.23700221,19.55562309,29.53868721,57.07885681,5.678029773,733.5176981,Other,222,2024-01-28 05:00:00,336.1603355,9.727709138
9415,77.96817153,61.36649674,77.7055958,89.41683341,7.46618138,1330.340321,Wheat,192,2024-01-28 06:00:00,842.0309721,13.65424661
9416,66.70455978,43.2852196,55.42360562,75.23619597,5.754365129,1096.456015,Wheat,115,2024-01-28 07:00:00,600.4123146,12.92120049
9417,58.92144194,40.924886,54.33888681,56.06989019,5.800653797,907.4332406,Soybean,891,2024-01-28 08:00:00,599.0403493,10.65179457
9418,71.10850507,43.21004228,58.82843747,72.51724894,7.025855259,1192.078564,Other,259,2024-01-28 09:00:00,635.9044892,14.9417618
9419,64.82022568,43.62080659,59.4417912,62.13246828,5.448254848,1118.973765,Corn,704,2024-01-28 10:00:00,657.8183697,11.13105417
9420,44.63317285,25.80451376,33.2355679,47.84983804,7.857485931,784.5979979,Corn,565,2024-01-28 11:00:00,384.7954194,11.72219788
9421,16.98553302,16.17196822,21.67101741,29.03032328,6.532102068,425.323916,Soybean,704,2024-01-28 12:00:00,295.8974599,6.088421479
9422,51.67804172,30.09541579,40.41985597,61.6851624,7.089340372,919.6814727,Other,694,2024-01-28 13:00:00,399.1929932,9.617467317
9423,16.60296654,8.611169253,12.93392036,12.27886618,7.062922591,343.8961869,Corn,860,2024-01-28 14:00:00,169.338804,4.900918349
9424,53.86105752,29.43651023,42.28844412,55.79615175,7.36056159,1003.769987,Soybean,308,2024-01-28 15:00:00,470.5049653,9.087173922
9425,26.18805613,31.95169018,40.58098158,66.78514102,7.39833536,661.3600739,Wheat,963,2024-01-28 16:00:00,481.6335816,13.4834519
9426,66.98668931,37.04370965,52.73229934,49.99871982,5.690771664,1005.994197,Soybean,593,2024-01-28 17:00:00,543.0144417,10.56645612
9427,38.0677242,27.95207734,37.84661829,44.53578582,6.22510964,643.8179344,Corn,826,2024-01-28 18:00:00,422.3531414,12.07094312
9428,29.76632148,27.50926261,37.14507475,54.86925193,5.193397223,664.6714653,Corn,439,2024-01-28 19:00:00,387.4140734,11.10857218
9429,12.10276343,5.130234326,4.372139274,29.45831599,7.000549921,380.7683,Soybean,771,2024-01-28 20:00:00,89.42809204,6.900849347
9430,63.61592843,41.08728712,51.23069546,44.83072565,6.6077553,1013.824972,Soybean,817,2024-01-28 21:00:00,583.5447776,10.55027196
9431,76.37759591,43.73921629,56.25142138,65.95328795,6.150407628,1106.36123,Corn,643,2024-01-28 22:00:00,629.6952473,12.65103235
9432,59.81237992,39.20448389,48.72150264,49.76852782,5.430464343,991.1435971,Wheat,447,2024-01-28 23:00:00,534.9405328,6.660912909
9433,74.26821745,40.48283535,54.80102905,59.45948682,5.872744239,1175.436449,Soybean,415,2024-01-29 00:00:00,553.8854288,7.188791216
9434,47.76955775,38.17846313,54.00956822,49.16492638,7.893467929,892.7294069,Other,613,2024-01-29 01:00:00,583.4311249,8.491281508
9435,66.43354149,45.94930731,60.31022765,53.32391173,5.426869206,1045.078662,Other,780,2024-01-29 02:00:00,634.1452369,11.30301925
9436,41.06985584,39.62813338,53.49902153,70.01030455,5.694886491,885.5535773,Corn,482,2024-01-29 03:00:00,583.75134,10.9495262
9437,23.87250269,27.7695231,38.98075661,55.90421074,5.08133016,612.6880918,Corn,820,2024-01-29 04:00:00,453.2040618,11.50332606
9438,19.32443892,15.67406189,27.67338295,43.47835838,7.164049957,513.3693611,Soybean,982,2024-01-29 05:00:00,334.2298925,12.1370719
9439,10.1630722,10.33571166,14.26997087,33.23149745,5.659671715,412.3702598,Corn,578,2024-01-29 06:00:00,221.8856089,5.383303459
9440,74.69292339,49.98056258,66.65735562,61.21895564,6.899221548,1087.44368,Corn,330,2024-01-29 07:00:00,728.4960762,12.66072808
9441,10.10559516,22.71452692,35.11262473,54.00920102,6.9651856,475.8478501,Corn,910,2024-01-29 08:00:00,412.6523702,9.144058216
9442,37.83126425,26.96282711,34.79202249,50.19938579,7.789547883,739.5364464,Other,715,2024-01-29 09:00:00,445.0390622,10.004819
9443,54.27900788,35.05202409,47.39419997,46.47826527,6.803602484,889.5990324,Wheat,536,2024-01-29 10:00:00,535.7982308,11.26898747
9444,64.52515795,39.71378689,52.97329595,64.67638417,7.200938934,1118.464922,Corn,107,2024-01-29 11:00:00,596.7801037,10.23881485
9445,52.63571751,34.09651589,42.7338161,42.25804856,6.122640707,846.5147517,Wheat,524,2024-01-29 12:00:00,498.9341621,12.8709677
9446,22.71412292,22.21512189,31.357496,47.90049459,6.207817789,571.8766954,Soybean,985,2024-01-29 13:00:00,364.8682806,6.777614722
9447,74.85074775,54.14718869,69.90132057,63.82459175,7.743833525,1139.669704,Wheat,776,2024-01-29 14:00:00,746.7469457,11.83688706
9448,32.33335147,25.49654269,35.59707783,43.07066413,6.436479665,651.5384161,Other,423,2024-01-29 15:00:00,407.0072871,11.07901937
9449,65.13266095,41.77004013,53.91439973,64.83466649,6.063573739,1082.622462,Other,995,2024-01-29 16:00:00,590.863815,10.50766328
9450,42.38329145,38.85719247,52.29324602,62.67563059,6.248969625,788.4385827,Soybean,506,2024-01-29 17:00:00,562.5695167,14.30094236
9451,51.47405358,30.92327637,44.52494555,49.28925099,5.878514311,864.0574059,Soybean,611,2024-01-29 18:00:00,515.7954635,12.80210861
9452,65.90726098,42.95145743,54.83347867,91.13049155,7.658860943,1172.155008,Corn,252,2024-01-29 19:00:00,618.6641432,13.62592541
9453,22.0545551,18.23292741,27.23225056,47.00845536,6.793177721,648.8272488,Corn,550,2024-01-29 20:00:00,347.1672594,11.66230075
9454,17.29440009,22.51920538,31.56807233,44.89281651,6.429739763,490.3279855,Wheat,419,2024-01-29 21:00:00,337.9078711,9.453840126
9455,32.92145911,29.67638687,45.40003145,57.52622337,6.403434539,727.984991,Soybean,955,2024-01-29 22:00:00,487.9266215,11.3723379
9456,22.93903535,18.42912421,25.75715267,31.6495062,7.280220842,490.7445386,Other,427,2024-01-29 23:00:00,295.4655116,7.302494063
9457,43.037241,23.70976674,34.32417001,45.6398196,6.998492224,791.2585892,Wheat,993,2024-01-30 00:00:00,404.9366179,10.8640158
9458,63.58436993,42.30399702,56.0726934,64.22457357,7.981708568,922.7525153,Other,926,2024-01-30 01:00:00,628.1991454,7.18711914
9459,44.38726239,34.39313019,45.89856136,59.33429001,7.614368319,842.3368823,Wheat,951,2024-01-30 02:00:00,507.0954316,11.76127615
9460,46.42339141,37.73132031,49.68429192,76.80548389,5.301487956,908.0731635,Soybean,688,2024-01-30 03:00:00,554.4490318,15.3644372
9461,22.84244349,27.55468973,35.82097199,43.90390499,6.506414954,555.5860687,Corn,328,2024-01-30 04:00:00,387.0366003,8.674163669
9462,11.95628244,23.62510146,30.41505618,42.74626235,5.688721367,450.7110325,Soybean,593,2024-01-30 05:00:00,363.4446465,8.523341155
9463,70.01877057,46.55372819,61.4009282,60.40325975,5.42471658,1075.784572,Corn,761,2024-01-30 06:00:00,635.362916,9.044606795
9464,66.37082787,39.09633577,50.74420957,54.78808976,5.096440774,901.3996257,Wheat,492,2024-01-30 07:00:00,562.064729,6.538454609
9465,49.74498014,35.2685935,45.92137825,56.80389202,6.415774721,835.8890405,Soybean,359,2024-01-30 08:00:00,501.4516474,12.58114336
9466,36.73082931,22.29418317,31.43792114,52.1809228,6.876540972,740.7595551,Soybean,562,2024-01-30 09:00:00,355.1690039,9.4368388
9467,72.58722166,47.66895869,63.79329646,75.34540466,6.989796741,1228.985116,Wheat,166,2024-01-30 10:00:00,678.6754183,13.01733078
9468,35.95694822,23.20027653,35.48524941,51.43226174,5.651668623,679.4962982,Wheat,713,2024-01-30 11:00:00,399.009726,9.609019278
9469,47.18360012,32.39418051,43.34773557,44.59337179,5.69124881,693.7335293,Soybean,268,2024-01-30 12:00:00,503.8786624,10.78732511
9470,71.98584195,44.28428249,58.33387097,83.59235975,7.120650991,1246.168645,Corn,878,2024-01-30 13:00:00,589.7947171,13.01504455
9471,71.98816448,37.85282937,48.05277981,77.37706634,6.83618758,1221.734551,Wheat,940,2024-01-30 14:00:00,546.3506079,11.64591629
9472,28.15809069,32.59623283,42.50509551,28.82803639,5.43954396,454.7701921,Soybean,914,2024-01-30 15:00:00,466.4297154,7.853674856
9473,35.95063349,25.34533007,34.21906931,53.82900176,7.039058006,821.8146355,Soybean,767,2024-01-30 16:00:00,399.6240882,9.793919013
9474,33.94773906,24.85894469,33.43915515,45.80607568,6.019477069,651.4592971,Wheat,150,2024-01-30 17:00:00,387.9833389,8.332535126
9475,62.02316497,48.35326864,62.97593925,71.87897326,5.141293897,1183.921335,Soybean,320,2024-01-30 18:00:00,671.4235457,12.15055452
9476,43.76995254,25.22194424,35.18265084,39.75907613,6.242498186,724.8952198,Wheat,188,2024-01-30 19:00:00,392.6703377,5.69719068
9477,29.59300567,28.27641307,38.30360671,40.66468338,6.555667854,608.7776078,Wheat,442,2024-01-30 20:00:00,433.3930401,12.17612594
9478,29.54718306,31.07209762,45.33540237,60.48612032,6.312922344,643.821903,Wheat,986,2024-01-30 21:00:00,509.8518622,11.11328241
9479,67.3823296,41.47006164,56.80366255,84.54884433,5.123805663,1219.132471,Wheat,450,2024-01-30 22:00:00,636.5651693,13.58690693
9480,13.18471946,15.39691416,22.89266311,43.41483984,5.251810894,462.7220565,Wheat,254,2024-01-30 23:00:00,269.7993007,9.295398604
9481,41.15982185,38.29325607,48.80388314,55.97125757,7.210058058,815.7501575,Wheat,877,2024-01-31 00:00:00,521.4092655,8.804084525
9482,42.32996033,39.05526049,53.81408886,62.61464762,6.713684563,851.8907196,Soybean,841,2024-01-31 01:00:00,558.3952341,11.88853741
9483,38.18516124,32.1784002,42.52127393,61.41003719,5.759909935,832.0495626,Other,561,2024-01-31 02:00:00,464.9339048,15.84104403
9484,50.89435902,29.62121732,40.50714764,71.05299108,6.302295328,957.3334959,Corn,211,2024-01-31 03:00:00,460.8904634,10.974444
9485,11.30956823,22.66079006,31.86622288,32.26209383,5.224892003,323.1241522,Soybean,120,2024-01-31 04:00:00,395.6811136,8.908579188
9486,18.09805017,23.13556535,30.69229769,38.24139205,5.365520915,481.949779,Other,941,2024-01-31 05:00:00,366.8185953,13.82857863
9487,52.76003251,34.05866224,46.5219966,37.94354688,7.010501326,750.1230805,Wheat,248,2024-01-31 06:00:00,501.0868774,10.14683659
9488,41.26155901,25.02227475,39.47893541,59.43298278,7.505544121,775.3033615,Wheat,413,2024-01-31 07:00:00,449.753927,10.00335911
9489,71.36731894,45.29944395,61.41261578,52.48613858,5.887914894,1077.349184,Wheat,479,2024-01-31 08:00:00,697.226685,11.90999946
9490,54.31922019,36.61429635,48.53387848,44.63689026,6.115714536,882.4227809,Wheat,654,2024-01-31 09:00:00,528.6485621,9.891652817
9491,64.92689979,41.41780088,56.9316472,60.6806966,7.446684798,1092.376638,Other,862,2024-01-31 10:00:00,604.9267729,11.65130036
9492,72.2157586,51.24381012,66.58377384,71.24550476,7.579714175,1204.144433,Wheat,706,2024-01-31 11:00:00,707.9382904,13.60775748
9493,63.79499474,43.75435749,59.12539127,59.13145923,6.598714127,1037.831275,Soybean,662,2024-01-31 12:00:00,664.8659052,13.6723242
9494,40.7165554,34.04381339,44.71001072,56.89405038,7.949429512,750.2723291,Wheat,812,2024-01-31 13:00:00,485.5218662,11.34954742
